order_id,customer_id,order_date,product_category,product_name,quantity,price_per_unit,discount_applied,delivery_status
ORD-01508,CUST-707,2023-05-01,Food & Beverage,Protein Bar,5,59.96,0.07,Cancelled
ORD-01509,CUST-622,2023-07-27,Clothing,Dress,5,447.66,0.00,Returned
ORD-01510,CUST-335,2023-07-06,Clothing,T-Shirt,2,136.44,0.04,Shipped
ORD-01511,CUST-479,2023-04-25,Home Goods,Toaster,3,214.83,0.00,Returned
ORD-01512,CUST-35,2023-04-10,Clothing,Sneakers,1,282.45,0.00,Returned
ORD-01513,CUST-558,2023-12-20,Electronics,Laptop,4,205.28,0.00,Delivered
ORD-01514,CUST-581,2023-10-31,Books,Cookbook,2,391.03,0.00,Returned
ORD-01515,CUST-712,2023-11-08,Books,Science Book,5,313.57,0.15,Delivered
ORD-01516,CUST-504,2023-04-26,Books,Science Book,5,463.23,0.00,Pending
ORD-01517,CUST-714,2023-11-21,Food & Beverage,Protein Bar,3,66.70,0.02,Pending
ORD-01518,CUST-639,2023-07-27,Food & Beverage,Protein Bar,4,38.27,0.00,Cancelled
ORD-01519,CUST-235,2023-12-21,Books,History Book,4,365.20,0.05,Pending
ORD-01520,CUST-359,2023-07-12,Electronics,Smartphone,4,248.81,0.00,Shipped
ORD-01521,CUST-505,2023-05-14,Clothing,Jacket,3,291.90,0.00,Returned
ORD-01522,CUST-640,2023-12-21,Clothing,T-Shirt,5,303.68,0.16,Shipped
ORD-01523,CUST-245,2023-09-26,Clothing,Jeans,2,84.74,0.00,Pending
ORD-01524,CUST-552,2023-11-04,Clothing,Jacket,3,139.96,0.00,Pending
ORD-01525,CUST-321,2023-03-02,Home Goods,Toaster,4,462.08,0.00,Returned
ORD-01526,CUST-540,2023-08-01,Home Goods,Coffee Maker,2,59.68,0.00,Delivered
ORD-01527,CUST-385,2023-02-21,Books,Science Book,1,11.39,0.03,Delivered
ORD-01528,CUST-406,2023-10-22,Food & Beverage,Coffee Beans,1,353.78,0.00,Shipped
ORD-01529,CUST-289,2023-05-22,Home Goods,Toaster,3,325.31,0.00,Cancelled
ORD-01530,CUST-469,2023-03-15,Clothing,Jacket,5,116.47,0.00,Returned
ORD-01531,CUST-744,2023-12-07,Books,Biography,1,326.36,0.11,Delivered
ORD-01532,CUST-972,2023-09-22,Clothing,Jacket,4,404.23,0.00,Shipped
ORD-01533,CUST-664,2023-10-20,Clothing,Sneakers,3,124.99,0.00,Returned
ORD-01534,CUST-694,2023-05-09,Books,Fiction Novel,1,313.93,0.00,Returned
ORD-01535,CUST-380,2023-09-20,Home Goods,Air Fryer,2,459.72,0.00,Delivered
ORD-01536,CUST-538,2023-11-11,Clothing,T-Shirt,4,251.18,0.00,Returned
ORD-01537,CUST-336,2023-09-11,Home Goods,Vacuum Cleaner,1,133.35,0.00,Shipped
ORD-01538,CUST-437,2023-06-22,Clothing,Dress,1,473.61,0.00,Cancelled
ORD-01539,CUST-826,2023-02-04,Food & Beverage,Energy Drink,1,282.40,0.00,Returned
ORD-01540,CUST-516,2023-03-31,Electronics,Tablet,5,338.85,0.00,Cancelled
ORD-01541,CUST-337,2023-08-12,Electronics,Smartphone,4,333.65,0.18,Pending
ORD-01542,CUST-203,2023-03-21,Books,Cookbook,3,484.14,0.00,Pending
ORD-01543,CUST-584,2023-09-17,Food & Beverage,Energy Drink,4,219.39,0.00,Cancelled
ORD-01544,CUST-253,2023-07-13,Food & Beverage,Organic Tea,3,33.56,0.00,Cancelled
ORD-01545,CUST-162,2023-06-01,Food & Beverage,Coffee Beans,5,207.14,0.00,Pending
ORD-01546,CUST-927,2023-12-16,Food & Beverage,Coffee Beans,3,202.69,0.00,Delivered
ORD-01547,CUST-718,2023-09-08,Books,Science Book,4,442.82,0.00,Cancelled
ORD-01548,CUST-959,2023-06-20,Food & Beverage,Organic Tea,5,67.54,0.00,Shipped
ORD-01549,CUST-432,2023-05-18,Home Goods,Air Fryer,5,439.16,0.10,Shipped
ORD-01550,CUST-505,2023-02-20,Home Goods,Blender,2,476.55,0.00,Delivered
ORD-01551,CUST-307,2023-11-08,Food & Beverage,Protein Bar,2,240.22,0.00,Delivered
ORD-01552,CUST-661,2023-06-19,Home Goods,Toaster,3,205.18,0.13,Shipped
ORD-01553,CUST-545,2023-10-02,Electronics,Laptop,4,489.22,0.00,Shipped
ORD-01554,CUST-313,2023-05-22,Electronics,Smartphone,4,288.43,0.02,Shipped
ORD-01555,CUST-729,2023-11-30,Home Goods,Vacuum Cleaner,2,395.67,0.00,Delivered
ORD-01556,CUST-660,2023-06-11,Clothing,T-Shirt,1,469.87,0.00,Delivered
ORD-01557,CUST-985,2023-04-26,Electronics,Tablet,2,28.05,0.00,Cancelled
ORD-01558,CUST-153,2023-09-08,Food & Beverage,Coffee Beans,2,231.28,0.08,Delivered
ORD-01559,CUST-872,2023-08-13,Clothing,Dress,4,480.88,0.15,Cancelled
ORD-01560,CUST-987,2023-06-06,Food & Beverage,Coffee Beans,3,25.04,0.00,Delivered
ORD-01561,CUST-25,2023-09-07,Electronics,Tablet,2,146.05,0.12,Returned
ORD-01562,CUST-773,2023-09-05,Books,History Book,4,171.38,0.00,Returned
ORD-01563,CUST-40,2023-05-03,Home Goods,Coffee Maker,3,302.81,0.00,Returned
ORD-01564,CUST-577,2023-12-22,Clothing,T-Shirt,5,181.17,0.00,Cancelled
ORD-01565,CUST-570,2023-08-22,Electronics,Smartwatch,5,20.21,0.00,Pending
ORD-01566,CUST-717,2023-07-21,Clothing,Jacket,1,60.64,0.14,Shipped
ORD-01567,CUST-826,2023-09-05,Books,Fiction Novel,1,77.07,0.00,Shipped
ORD-01568,CUST-554,2023-09-23,Home Goods,Blender,5,42.60,0.18,Shipped
ORD-01569,CUST-150,2023-06-30,Home Goods,Toaster,4,66.07,0.16,Shipped
ORD-01570,CUST-785,2023-12-02,Electronics,Laptop,2,38.03,0.00,Cancelled
ORD-01571,CUST-9,2023-05-12,Home Goods,Air Fryer,4,372.03,0.00,Shipped
ORD-01572,CUST-820,2023-10-05,Home Goods,Blender,4,378.56,0.00,Delivered
ORD-01573,CUST-737,2023-01-22,Home Goods,Toaster,5,309.40,0.00,Cancelled
ORD-01574,CUST-716,2023-09-09,Home Goods,Vacuum Cleaner,4,113.94,0.00,Pending
ORD-01575,CUST-174,2023-10-01,Clothing,Jacket,5,136.73,0.00,Returned
ORD-01576,CUST-8,2023-08-13,Food & Beverage,Snack Pack,5,342.11,0.00,Returned
ORD-01577,CUST-802,2023-08-10,Home Goods,Coffee Maker,3,408.41,0.06,Delivered
ORD-01578,CUST-769,2023-04-11,Clothing,T-Shirt,4,68.52,0.15,Delivered
ORD-01579,CUST-375,2023-05-23,Clothing,Dress,1,382.62,0.00,Delivered
ORD-01580,CUST-521,2023-05-08,Books,History Book,3,155.38,0.00,Returned
ORD-01581,CUST-597,2023-07-24,Food & Beverage,Energy Drink,1,332.12,0.00,Shipped
ORD-01582,CUST-218,2023-05-12,Food & Beverage,Energy Drink,5,24.42,0.00,Pending
ORD-01583,CUST-862,2023-09-10,Electronics,Tablet,5,276.40,0.00,Cancelled
ORD-01584,CUST-172,2023-08-21,Home Goods,Vacuum Cleaner,5,307.78,0.00,Shipped
ORD-01585,CUST-744,2023-01-07,Electronics,Tablet,2,401.37,0.00,Cancelled
ORD-01586,CUST-511,2023-02-21,Clothing,T-Shirt,4,348.73,0.00,Pending
ORD-01587,CUST-362,2023-10-12,Electronics,Tablet,5,253.05,0.00,Returned
ORD-01588,CUST-452,2023-08-07,Clothing,Jacket,2,246.44,0.00,Delivered
ORD-01589,CUST-330,2023-03-21,Food & Beverage,Coffee Beans,4,337.90,0.00,Delivered
ORD-01590,CUST-790,2023-10-19,Home Goods,Blender,1,289.94,0.00,Delivered
ORD-01591,CUST-10,2023-02-18,Books,Biography,5,462.35,0.00,Delivered
ORD-01592,CUST-280,2023-04-24,Books,Biography,3,101.39,0.00,Shipped
ORD-01593,CUST-877,2023-08-09,Home Goods,Air Fryer,2,419.66,0.00,Shipped
ORD-01594,CUST-368,2023-07-05,Clothing,Jeans,3,138.14,0.10,Cancelled
ORD-01595,CUST-286,2023-06-20,Electronics,Smartphone,2,16.62,0.00,Shipped
ORD-01596,CUST-700,2023-08-03,Food & Beverage,Organic Tea,3,451.37,0.00,Returned
ORD-01597,CUST-468,2023-11-24,Home Goods,Toaster,5,111.10,0.00,Shipped
ORD-01598,CUST-809,2023-06-22,Clothing,Jacket,1,16.22,0.00,Returned
ORD-01599,CUST-162,2023-02-07,Home Goods,Coffee Maker,4,249.92,0.00,Returned
ORD-01600,CUST-629,2023-08-16,Electronics,Tablet,5,428.52,0.00,Pending
ORD-01601,CUST-746,2023-12-07,Clothing,Jacket,2,294.96,0.00,Pending
ORD-01602,CUST-704,2023-01-08,Food & Beverage,Coffee Beans,3,470.34,0.00,Returned
ORD-01603,CUST-85,2023-10-07,Electronics,Smartphone,2,290.98,0.00,Shipped
ORD-01604,CUST-386,2023-02-06,Home Goods,Coffee Maker,1,131.01,0.00,Cancelled
ORD-01605,CUST-715,2023-05-26,Home Goods,Toaster,3,183.18,0.10,Shipped
ORD-01606,CUST-695,2023-05-24,Food & Beverage,Organic Tea,2,175.59,0.05,Pending
ORD-01607,CUST-391,2023-07-23,Books,Cookbook,1,267.39,0.00,Cancelled
ORD-01608,CUST-9,2023-09-04,Electronics,Headphones,4,299.00,0.15,Cancelled
ORD-01609,CUST-975,2023-08-26,Clothing,Dress,3,444.07,0.00,Cancelled
ORD-01610,CUST-46,2023-07-08,Books,Cookbook,3,19.70,0.00,Shipped
ORD-01611,CUST-10,2023-08-16,Books,Fiction Novel,5,142.24,0.01,Cancelled
ORD-01612,CUST-149,2023-06-09,Electronics,Tablet,2,496.81,0.17,Cancelled
ORD-01613,CUST-774,2023-05-26,Home Goods,Blender,3,250.24,0.00,Pending
ORD-01614,CUST-194,2023-08-03,Home Goods,Toaster,2,238.63,0.17,Shipped
ORD-01615,CUST-154,2023-11-12,Clothing,Sneakers,3,143.42,0.07,Cancelled
ORD-01616,CUST-648,2023-09-02,Clothing,T-Shirt,5,21.78,0.00,Shipped
ORD-01617,CUST-627,2023-04-12,Clothing,Sneakers,3,307.57,0.00,Pending
ORD-01618,CUST-581,2023-01-22,Books,Biography,2,25.56,0.00,Pending
ORD-01619,CUST-43,2023-06-26,Books,History Book,4,69.72,0.04,Returned
ORD-01620,CUST-697,2023-06-22,Electronics,Smartphone,3,139.29,0.12,Cancelled
ORD-01621,CUST-389,2023-06-11,Electronics,Smartwatch,2,104.82,0.00,Pending
ORD-01622,CUST-482,2023-12-16,Clothing,Jeans,2,55.55,0.09,Cancelled
ORD-01623,CUST-992,2023-01-23,Electronics,Smartwatch,4,325.46,0.18,Pending
ORD-01624,CUST-907,2023-10-15,Clothing,Jeans,1,285.78,0.00,Cancelled
ORD-01625,CUST-118,2023-03-31,Clothing,Jacket,5,12.93,0.15,Shipped
ORD-01626,CUST-699,2023-03-25,Clothing,Jacket,3,406.33,0.00,Delivered
ORD-01627,CUST-860,2023-07-24,Books,Fiction Novel,2,100.09,0.09,Shipped
ORD-01628,CUST-386,2023-03-26,Food & Beverage,Coffee Beans,4,393.11,0.15,Delivered
ORD-01629,CUST-848,2023-02-28,Clothing,Dress,3,240.07,0.00,Delivered
ORD-01630,CUST-321,2023-10-09,Electronics,Smartphone,2,202.81,0.00,Delivered
ORD-01631,CUST-405,2023-01-22,Food & Beverage,Snack Pack,4,496.84,0.10,Returned
ORD-01632,CUST-940,2023-12-25,Home Goods,Blender,5,105.64,0.00,Cancelled
ORD-01633,CUST-644,2023-09-26,Food & Beverage,Protein Bar,1,103.36,0.00,Returned
ORD-01634,CUST-332,2023-07-06,Books,Cookbook,3,389.00,0.00,Shipped
ORD-01635,CUST-146,2023-09-27,Books,History Book,2,107.74,0.00,Pending
ORD-01636,CUST-64,2023-08-07,Electronics,Smartwatch,1,222.88,0.07,Delivered
ORD-01637,CUST-363,2023-03-23,Books,History Book,1,166.57,0.00,Pending
ORD-01638,CUST-547,2023-03-24,Home Goods,Air Fryer,4,285.78,0.00,Returned
ORD-01639,CUST-457,2023-07-22,Clothing,Dress,3,112.69,0.15,Returned
ORD-01640,CUST-938,2023-07-17,Food & Beverage,Energy Drink,1,269.85,0.00,Returned
ORD-01641,CUST-144,2023-01-23,Clothing,Jeans,1,225.33,0.00,Shipped
ORD-01642,CUST-478,2023-09-23,Food & Beverage,Organic Tea,4,421.20,0.00,Returned
ORD-01643,CUST-496,2023-11-12,Books,Fiction Novel,4,14.94,0.11,Returned
ORD-01644,CUST-988,2023-05-31,Clothing,T-Shirt,1,148.47,0.00,Pending
ORD-01645,CUST-327,2023-12-22,Electronics,Laptop,1,236.77,0.00,Delivered
ORD-01646,CUST-451,2023-06-20,Food & Beverage,Snack Pack,5,410.42,0.07,Pending
ORD-01647,CUST-817,2023-06-05,Home Goods,Air Fryer,3,32.45,0.00,Delivered
ORD-01648,CUST-347,2023-10-27,Books,Biography,2,124.97,0.00,Cancelled
ORD-01649,CUST-824,2023-02-09,Electronics,Smartwatch,1,264.58,0.14,Pending
ORD-01650,CUST-39,2023-07-05,Food & Beverage,Energy Drink,2,190.66,0.00,Delivered
ORD-01651,CUST-206,2023-10-04,Food & Beverage,Energy Drink,2,395.68,0.19,Pending
ORD-01652,CUST-453,2023-11-14,Clothing,Dress,5,166.93,0.16,Cancelled
ORD-01653,CUST-49,2023-08-05,Books,History Book,3,414.52,0.02,Returned
ORD-01654,CUST-155,2023-11-14,Food & Beverage,Coffee Beans,2,71.06,0.00,Cancelled
ORD-01655,CUST-588,2023-04-18,Electronics,Laptop,4,376.53,0.11,Shipped
ORD-01656,CUST-156,2023-01-05,Books,Cookbook,3,61.69,0.00,Delivered
ORD-01657,CUST-903,2023-07-20,Books,History Book,4,220.15,0.00,Returned
ORD-01658,CUST-759,2023-06-07,Books,Cookbook,3,221.09,0.04,Shipped
ORD-01659,CUST-333,2023-11-30,Home Goods,Vacuum Cleaner,1,92.99,0.00,Shipped
ORD-01660,CUST-190,2023-05-19,Food & Beverage,Protein Bar,5,222.53,0.00,Shipped
ORD-01661,CUST-691,2023-12-03,Clothing,Jacket,3,467.64,0.13,Pending
ORD-01662,CUST-635,2023-10-11,Books,Science Book,4,370.82,0.00,Pending
ORD-01663,CUST-441,2023-06-09,Books,Cookbook,1,23.26,0.00,Pending
ORD-01664,CUST-718,2023-12-21,Books,History Book,2,433.66,0.00,Cancelled
ORD-01665,CUST-998,2023-10-06,Food & Beverage,Organic Tea,4,62.42,0.00,Pending
ORD-01666,CUST-183,2023-05-08,Clothing,Sneakers,1,71.48,0.00,Delivered
ORD-01667,CUST-65,2023-01-17,Clothing,Dress,2,204.67,0.07,Returned
ORD-01668,CUST-178,2023-03-19,Clothing,T-Shirt,4,215.89,0.19,Delivered
ORD-01669,CUST-896,2023-09-18,Electronics,Smartwatch,3,59.52,0.00,Returned
ORD-01670,CUST-997,2023-03-13,Books,Cookbook,2,412.27,0.00,Shipped
ORD-01671,CUST-524,2023-05-14,Food & Beverage,Organic Tea,3,69.78,0.18,Pending
ORD-01672,CUST-340,2023-08-08,Books,Biography,1,251.03,0.00,Returned
ORD-01673,CUST-52,2023-09-01,Home Goods,Blender,5,154.98,0.00,Returned
ORD-01674,CUST-948,2023-07-15,Home Goods,Coffee Maker,1,461.32,0.01,Cancelled
ORD-01675,CUST-66,2023-08-02,Food & Beverage,Protein Bar,1,176.74,0.00,Shipped
ORD-01676,CUST-813,2023-11-06,Food & Beverage,Coffee Beans,2,474.97,0.00,Delivered
ORD-01677,CUST-163,2023-08-04,Books,Cookbook,3,50.82,0.10,Pending
ORD-01678,CUST-894,2023-01-01,Clothing,T-Shirt,3,16.96,0.00,Shipped
ORD-01679,CUST-793,2023-09-27,Home Goods,Toaster,2,242.03,0.11,Cancelled
ORD-01680,CUST-349,2023-01-27,Clothing,Jeans,5,481.48,0.00,Returned
ORD-01681,CUST-2,2023-05-09,Clothing,Jacket,5,333.82,0.00,Pending
ORD-01682,CUST-790,2023-01-05,Electronics,Smartphone,4,429.32,0.00,Delivered
ORD-01683,CUST-131,2023-01-15,Clothing,Jacket,2,370.17,0.00,Cancelled
ORD-01684,CUST-819,2023-08-20,Books,Biography,3,159.88,0.00,Pending
ORD-01685,CUST-880,2023-11-22,Food & Beverage,Organic Tea,3,475.27,0.03,Cancelled
ORD-01686,CUST-241,2023-08-13,Electronics,Tablet,3,124.76,0.00,Pending
ORD-01687,CUST-220,2023-04-03,Books,History Book,3,24.84,0.00,Shipped
ORD-01688,CUST-112,2023-05-04,Clothing,Sneakers,5,173.17,0.14,Returned
ORD-01689,CUST-873,2023-10-25,Books,History Book,1,174.78,0.17,Pending
ORD-01690,CUST-502,2023-12-17,Food & Beverage,Snack Pack,4,270.40,0.10,Pending
ORD-01691,CUST-736,2023-11-08,Food & Beverage,Organic Tea,5,128.01,0.03,Shipped
ORD-01692,CUST-879,2023-05-10,Clothing,Dress,2,368.68,0.05,Cancelled
ORD-01693,CUST-584,2023-06-12,Books,Cookbook,3,160.68,0.00,Cancelled
ORD-01694,CUST-302,2023-04-04,Clothing,Jeans,4,290.52,0.13,Cancelled
ORD-01695,CUST-984,2023-09-03,Home Goods,Blender,1,458.53,0.03,Pending
ORD-01696,CUST-125,2023-12-24,Books,History Book,4,50.91,0.20,Pending
ORD-01697,CUST-746,2023-10-19,Clothing,T-Shirt,1,152.54,0.18,Pending
ORD-01698,CUST-928,2023-01-17,Home Goods,Vacuum Cleaner,4,64.85,0.11,Delivered
ORD-01699,CUST-808,2023-09-12,Home Goods,Coffee Maker,4,461.81,0.00,Delivered
ORD-01700,CUST-919,2023-12-01,Clothing,Jacket,2,189.46,0.11,Returned
ORD-01701,CUST-91,2023-03-08,Books,Cookbook,4,133.93,0.00,Shipped
ORD-01702,CUST-144,2023-04-18,Clothing,Jeans,4,53.72,0.00,Pending
ORD-01703,CUST-367,2023-01-27,Food & Beverage,Snack Pack,3,434.26,0.00,Delivered
ORD-01704,CUST-79,2023-11-07,Home Goods,Coffee Maker,1,383.09,0.05,Returned
ORD-01705,CUST-212,2023-09-05,Books,Fiction Novel,5,95.08,0.00,Pending
ORD-01706,CUST-427,2023-07-16,Clothing,Jacket,4,42.67,0.00,Shipped
ORD-01707,CUST-144,2023-11-05,Food & Beverage,Protein Bar,5,376.26,0.00,Delivered
ORD-01708,CUST-781,2023-10-21,Food & Beverage,Protein Bar,2,280.64,0.00,Delivered
ORD-01709,CUST-150,2023-05-01,Books,Cookbook,3,35.38,0.00,Shipped
ORD-01710,CUST-979,2023-11-27,Home Goods,Blender,5,131.41,0.10,Delivered
ORD-01711,CUST-15,2023-06-18,Home Goods,Coffee Maker,5,346.97,0.00,Cancelled
ORD-01712,CUST-72,2023-11-26,Clothing,Dress,3,444.80,0.00,Cancelled
ORD-01713,CUST-611,2023-03-14,Home Goods,Vacuum Cleaner,4,347.94,0.00,Cancelled
ORD-01714,CUST-597,2023-08-15,Home Goods,Toaster,1,76.60,0.00,Shipped
ORD-01715,CUST-70,2023-12-24,Home Goods,Toaster,5,150.08,0.00,Returned
ORD-01716,CUST-132,2023-12-21,Books,History Book,5,390.38,0.14,Shipped
ORD-01717,CUST-808,2023-05-03,Food & Beverage,Organic Tea,1,252.89,0.17,Cancelled
ORD-01718,CUST-283,2023-04-09,Home Goods,Toaster,4,255.97,0.00,Cancelled
ORD-01719,CUST-495,2023-10-16,Books,Cookbook,1,494.16,0.13,Cancelled
ORD-01720,CUST-23,2023-05-13,Clothing,T-Shirt,3,327.99,0.00,Delivered
ORD-01721,CUST-111,2023-02-16,Electronics,Tablet,2,462.02,0.09,Pending
ORD-01722,CUST-687,2023-06-03,Books,Cookbook,1,395.99,0.00,Returned
ORD-01723,CUST-214,2023-10-15,Clothing,Sneakers,2,292.14,0.00,Delivered
ORD-01724,CUST-496,2023-09-23,Books,Fiction Novel,5,98.08,0.00,Shipped
ORD-01725,CUST-474,2023-12-12,Electronics,Laptop,3,193.12,0.00,Returned
ORD-01726,CUST-798,2023-04-11,Electronics,Headphones,2,256.20,0.00,Pending
ORD-01727,CUST-716,2023-04-05,Electronics,Tablet,1,319.44,0.07,Returned
ORD-01728,CUST-940,2023-05-09,Food & Beverage,Snack Pack,1,14.73,0.00,Cancelled
ORD-01729,CUST-502,2023-08-04,Home Goods,Blender,5,485.63,0.00,Shipped
ORD-01730,CUST-904,2023-10-24,Home Goods,Air Fryer,4,216.98,0.16,Delivered
ORD-01731,CUST-271,2023-12-05,Electronics,Smartphone,3,226.04,0.00,Delivered
ORD-01732,CUST-574,2023-11-16,Electronics,Tablet,5,154.20,0.00,Pending
ORD-01733,CUST-397,2023-05-14,Electronics,Smartphone,4,390.03,0.00,Cancelled
ORD-01734,CUST-561,2023-06-10,Electronics,Laptop,1,329.07,0.09,Returned
ORD-01735,CUST-901,2023-11-01,Food & Beverage,Organic Tea,3,364.05,0.00,Shipped
ORD-01736,CUST-114,2023-07-02,Books,History Book,5,221.95,0.00,Shipped
ORD-01737,CUST-547,2023-11-30,Home Goods,Air Fryer,5,363.20,0.00,Shipped
ORD-01738,CUST-977,2023-02-03,Books,History Book,1,36.78,0.00,Cancelled
ORD-01739,CUST-943,2023-08-19,Food & Beverage,Snack Pack,5,426.49,0.00,Returned
ORD-01740,CUST-907,2023-11-12,Clothing,Sneakers,2,358.71,0.00,Shipped
ORD-01741,CUST-554,2023-04-07,Home Goods,Blender,2,452.29,0.08,Delivered
ORD-01742,CUST-413,2023-10-23,Electronics,Smartphone,5,279.31,0.00,Shipped
ORD-01743,CUST-330,2023-11-21,Food & Beverage,Protein Bar,5,311.49,0.00,Shipped
ORD-01744,CUST-363,2023-10-03,Home Goods,Vacuum Cleaner,1,91.28,0.00,Returned
ORD-01745,CUST-692,2023-09-05,Books,Cookbook,2,97.49,0.00,Pending
ORD-01746,CUST-34,2023-06-04,Electronics,Headphones,1,54.69,0.16,Returned
ORD-01747,CUST-14,2023-02-03,Food & Beverage,Protein Bar,1,353.30,0.00,Pending
ORD-01748,CUST-929,2023-11-07,Electronics,Laptop,1,392.80,0.14,Cancelled
ORD-01749,CUST-603,2023-02-03,Food & Beverage,Snack Pack,3,261.86,0.00,Delivered
ORD-01750,CUST-343,2023-04-10,Home Goods,Toaster,5,198.79,0.00,Shipped
ORD-01751,CUST-692,2023-04-05,Electronics,Smartwatch,1,120.34,0.13,Cancelled
ORD-01752,CUST-601,2023-02-12,Books,Fiction Novel,1,431.40,0.00,Returned
ORD-01753,CUST-19,2023-04-25,Electronics,Tablet,1,475.70,0.00,Returned
ORD-01754,CUST-818,2023-01-05,Home Goods,Toaster,3,255.35,0.00,Pending
ORD-01755,CUST-404,2023-05-17,Food & Beverage,Protein Bar,1,295.32,0.00,Returned
ORD-01756,CUST-760,2023-10-10,Food & Beverage,Protein Bar,2,168.41,0.00,Delivered
ORD-01757,CUST-691,2023-04-06,Home Goods,Coffee Maker,4,490.16,0.00,Cancelled
ORD-01758,CUST-78,2023-01-26,Food & Beverage,Protein Bar,4,402.06,0.00,Shipped
ORD-01759,CUST-777,2023-11-10,Clothing,Jacket,3,388.37,0.00,Shipped
ORD-01760,CUST-313,2023-12-08,Clothing,Jeans,3,218.38,0.00,Returned
ORD-01761,CUST-516,2023-11-15,Food & Beverage,Coffee Beans,4,423.79,0.02,Shipped
ORD-01762,CUST-325,2023-11-16,Books,Science Book,2,495.93,0.01,Shipped
ORD-01763,CUST-437,2023-03-08,Clothing,Jeans,4,332.87,0.00,Cancelled
ORD-01764,CUST-662,2023-11-11,Food & Beverage,Organic Tea,3,408.75,0.00,Delivered
ORD-01765,CUST-251,2023-09-24,Books,Fiction Novel,3,133.95,0.00,Shipped
ORD-01766,CUST-366,2023-01-02,Clothing,Jacket,1,490.21,0.07,Returned
ORD-01767,CUST-231,2023-03-03,Home Goods,Coffee Maker,5,201.78,0.00,Returned
ORD-01768,CUST-607,2023-12-08,Books,Fiction Novel,1,413.10,0.18,Returned
ORD-01769,CUST-89,2023-04-18,Food & Beverage,Coffee Beans,1,394.39,0.00,Shipped
ORD-01770,CUST-724,2023-05-08,Electronics,Tablet,1,342.42,0.20,Delivered
ORD-01771,CUST-515,2023-09-09,Home Goods,Toaster,2,381.49,0.00,Pending
ORD-01772,CUST-906,2023-03-16,Food & Beverage,Coffee Beans,1,223.47,0.01,Pending
ORD-01773,CUST-152,2023-03-09,Clothing,Jeans,4,145.90,0.00,Returned
ORD-01774,CUST-631,2023-06-16,Electronics,Tablet,3,451.95,0.13,Shipped
ORD-01775,CUST-275,2023-01-03,Books,Science Book,3,319.18,0.00,Returned
ORD-01776,CUST-279,2023-01-22,Books,Cookbook,4,497.53,0.13,Cancelled
ORD-01777,CUST-513,2023-03-14,Clothing,Jeans,1,387.24,0.00,Returned
ORD-01778,CUST-515,2023-11-25,Electronics,Headphones,2,93.89,0.09,Shipped
ORD-01779,CUST-70,2023-08-15,Books,Science Book,3,168.71,0.00,Shipped
ORD-01780,CUST-818,2023-02-27,Electronics,Smartwatch,3,230.36,0.00,Delivered
ORD-01781,CUST-264,2023-06-13,Books,Fiction Novel,2,469.74,0.14,Returned
ORD-01782,CUST-800,2023-11-08,Books,Science Book,1,191.90,0.00,Cancelled
ORD-01783,CUST-988,2023-02-28,Food & Beverage,Organic Tea,4,466.04,0.00,Returned
ORD-01784,CUST-988,2023-05-07,Clothing,Jacket,5,320.15,0.00,Delivered
ORD-01785,CUST-940,2023-09-30,Food & Beverage,Snack Pack,1,109.32,0.00,Delivered
ORD-01786,CUST-992,2023-06-03,Home Goods,Coffee Maker,1,445.34,0.08,Shipped
ORD-01787,CUST-520,2023-09-21,Clothing,Sneakers,2,401.76,0.00,Delivered
ORD-01788,CUST-345,2023-06-03,Food & Beverage,Coffee Beans,5,426.65,0.17,Returned
ORD-01789,CUST-139,2023-01-23,Home Goods,Coffee Maker,4,86.82,0.09,Delivered
ORD-01790,CUST-718,2023-08-14,Home Goods,Blender,2,54.67,0.00,Shipped
ORD-01791,CUST-470,2023-02-11,Home Goods,Toaster,3,203.36,0.00,Pending
ORD-01792,CUST-762,2023-08-22,Clothing,Dress,1,444.29,0.00,Delivered
ORD-01793,CUST-991,2023-10-16,Home Goods,Air Fryer,2,316.89,0.00,Shipped
ORD-01794,CUST-799,2023-04-26,Books,Cookbook,1,293.93,0.02,Pending
ORD-01795,CUST-886,2023-10-15,Electronics,Laptop,3,63.86,0.00,Delivered
ORD-01796,CUST-51,2023-01-07,Books,Fiction Novel,2,428.92,0.00,Delivered
ORD-01797,CUST-50,2023-03-31,Food & Beverage,Protein Bar,1,479.57,0.00,Pending
ORD-01798,CUST-758,2023-08-02,Food & Beverage,Coffee Beans,3,164.26,0.00,Delivered
ORD-01799,CUST-533,2023-02-28,Home Goods,Blender,4,302.55,0.00,Delivered
ORD-01800,CUST-645,2023-02-12,Food & Beverage,Snack Pack,3,128.14,0.00,Delivered
ORD-01801,CUST-671,2023-04-02,Electronics,Tablet,1,250.66,0.00,Cancelled
ORD-01802,CUST-160,2023-07-08,Food & Beverage,Organic Tea,1,198.34,0.00,Cancelled
ORD-01803,CUST-264,2023-07-24,Clothing,Jacket,5,104.52,0.00,Pending
ORD-01804,CUST-335,2023-11-13,Electronics,Laptop,3,254.80,0.16,Cancelled
ORD-01805,CUST-329,2023-09-01,Food & Beverage,Organic Tea,5,72.98,0.00,Shipped
ORD-01806,CUST-104,2023-12-24,Books,Science Book,4,235.63,0.07,Pending
ORD-01807,CUST-961,2023-05-27,Clothing,Sneakers,5,265.09,0.00,Shipped
ORD-01808,CUST-326,2023-08-05,Books,Science Book,3,254.34,0.00,Pending
